Iterations; Total; Bailout Calculation; Kernel Enqueue; Kernel Run; Texture Generation; Unmap Buffer; Pixel Display; Frames Per Second; Overhead
55; 2.593582; 0.000156; 0.010092; 0.259367; 2.322847; 0.000943; 0.000127; 38.556713
56; 2.561808; 0.000135; 0.010285; 0.328127; 2.222274; 0.000835; 0.000109; 39.034933
57; 2.657497; 0.000139; 0.011082; 0.335412; 2.309711; 0.000954; 0.000152; 37.629386
58; 2.626091; 0.000135; 0.010023; 0.396394; 2.218524; 0.000859; 0.000118; 38.079407
59; 2.654669; 0.000131; 0.010551; 0.400171; 2.242859; 0.000800; 0.000107; 37.669480
60; 2.694562; 0.000158; 0.010485; 0.415723; 2.267131; 0.000866; 0.000117; 37.111779
61; 2.713145; 0.000133; 0.010730; 0.440832; 2.260426; 0.000865; 0.000112; 36.857601
62; 2.753073; 0.000135; 0.010933; 0.466401; 2.274619; 0.000832; 0.000103; 36.323044
63; 2.777084; 0.000136; 0.011199; 0.558949; 2.205713; 0.000924; 0.000117; 36.008996
64; 2.818796; 0.000136; 0.011725; 0.555523; 2.250348; 0.000873; 0.000133; 35.476139
65; 2.926378; 0.000200; 0.011111; 0.519983; 2.393932; 0.000982; 0.000114; 34.171940
66; 2.876508; 0.000135; 0.011061; 0.621942; 2.242338; 0.000855; 0.000126; 34.764372
67; 2.916526; 0.000162; 0.012656; 0.607473; 2.295265; 0.000822; 0.000105; 34.287371
68; 2.955179; 0.000173; 0.012662; 0.632319; 2.308877; 0.000940; 0.000115; 33.838893
69; 2.981218; 0.000154; 0.012199; 0.653302; 2.314535; 0.000850; 0.000125; 33.543336
70; 3.003916; 0.000137; 0.011740; 0.694140; 2.296932; 0.000801; 0.000103; 33.289882
71; 3.042881; 0.000154; 0.011992; 0.728068; 2.301750; 0.000761; 0.000101; 32.863590
72; 3.073517; 0.000134; 0.011875; 0.743598; 2.316946; 0.000800; 0.000108; 32.536015
73; 3.106957; 0.000148; 0.012213; 0.791274; 2.302347; 0.000820; 0.000102; 32.185833
74; 3.204866; 0.000146; 0.012475; 0.736710; 2.454484; 0.000885; 0.000113; 31.202555
75; 3.176388; 0.000156; 0.012833; 0.822273; 2.340127; 0.000840; 0.000111; 31.482303
76; 3.208903; 0.000161; 0.012490; 0.861548; 2.333704; 0.000834; 0.000123; 31.163301
77; 3.276524; 0.000137; 0.012504; 0.813516; 2.449312; 0.000870; 0.000128; 30.520145
78; 3.269043; 0.000147; 0.012330; 0.992682; 2.262797; 0.000927; 0.000104; 30.589988
79; 3.309401; 0.000143; 0.012917; 0.960403; 2.334937; 0.000842; 0.000106; 30.216948
80; 3.335271; 0.000149; 0.012127; 1.026908; 2.294955; 0.000970; 0.000110; 29.982573
81; 3.370577; 0.000151; 0.013061; 1.052457; 2.303930; 0.000815; 0.000108; 29.668508
82; 3.425885; 0.000162; 0.013089; 1.037561; 2.374065; 0.000844; 0.000107; 29.189540
83; 3.448222; 0.000141; 0.013180; 1.029958; 2.403911; 0.000860; 0.000111; 29.000456
84; 3.476470; 0.000140; 0.012771; 1.191968; 2.270625; 0.000815; 0.000107; 28.764808
85; 3.504636; 0.000152; 0.013680; 1.133453; 2.356389; 0.000802; 0.000113; 28.533633
86; 3.531310; 0.000149; 0.013301; 1.220288; 2.296580; 0.000832; 0.000110; 28.318101
87; 3.567286; 0.000159; 0.013055; 1.224264; 2.328848; 0.000798; 0.000109; 28.032513
88; 3.599220; 0.000182; 0.012873; 1.291100; 2.294086; 0.000807; 0.000117; 27.783795
89; 3.638991; 0.000146; 0.012317; 1.304658; 2.320924; 0.000795; 0.000103; 27.480141
90; 3.718580; 0.000153; 0.012360; 1.305826; 2.399146; 0.000930; 0.000114; 26.891987
91; 3.834898; 0.000152; 0.012846; 1.195784; 2.624989; 0.000962; 0.000110; 26.076314
92; 3.723613; 0.000138; 0.013258; 1.420044; 2.289139; 0.000875; 0.000101; 26.855639
93; 3.755119; 0.000159; 0.012472; 1.533363; 2.208143; 0.000814; 0.000110; 26.630315
94; 3.790880; 0.000141; 0.013124; 1.477791; 2.298812; 0.000840; 0.000113; 26.379099
95; 3.820155; 0.000143; 0.012657; 1.518479; 2.287887; 0.000823; 0.000114; 26.176952
96; 3.841803; 0.000146; 0.011878; 1.559616; 2.269125; 0.000877; 0.000107; 26.029445
97; 3.888362; 0.000166; 0.011867; 1.633947; 2.241387; 0.000842; 0.000108; 25.717769
98; 3.959260; 0.000166; 0.012488; 1.462370; 2.483181; 0.000892; 0.000108; 25.257248
99; 3.952744; 0.000144; 0.011882; 1.676000; 2.263739; 0.000817; 0.000110; 25.298881
100; 3.979080; 0.000168; 0.013131; 1.608829; 2.355873; 0.000900; 0.000119; 25.131439
101; 3.985216; 0.000129; 0.010986; 1.808725; 2.164383; 0.000826; 0.000120; 25.092745
102; 4.037651; 0.000138; 0.012382; 1.811185; 2.212987; 0.000804; 0.000105; 24.766877
103; 4.070805; 0.000151; 0.012403; 1.758693; 2.298620; 0.000778; 0.000105; 24.565168
104; 4.101212; 0.000135; 0.012031; 1.839094; 2.248991; 0.000797; 0.000117; 24.383037
105; 4.230360; 0.000135; 0.012979; 1.641727; 2.574493; 0.000861; 0.000119; 23.638652
106; 4.165693; 0.000163; 0.012499; 1.817426; 2.334667; 0.000779; 0.000108; 24.005612
107; 4.196549; 0.000140; 0.011798; 1.879358; 2.304233; 0.000857; 0.000112; 23.829102
108; 4.221059; 0.000162; 0.011914; 1.977462; 2.230551; 0.000822; 0.000107; 23.690739
109; 4.256669; 0.000200; 0.011899; 1.994712; 2.248886; 0.000817; 0.000108; 23.492549
110; 4.275605; 0.000160; 0.011496; 2.018144; 2.244776; 0.000867; 0.000104; 23.388503
111; 4.414804; 0.000134; 0.012024; 2.054476; 2.347002; 0.001000; 0.000115; 22.651060
112; 4.350820; 0.000149; 0.012279; 2.002541; 2.334829; 0.000849; 0.000123; 22.984175
113; 4.366920; 0.000141; 0.011129; 2.144425; 2.210260; 0.000806; 0.000107; 22.899433
114; 4.421505; 0.000149; 0.011980; 2.172315; 2.236118; 0.000785; 0.000112; 22.616731
115; 4.462463; 0.000149; 0.012482; 2.119136; 2.329703; 0.000810; 0.000114; 22.409151
116; 4.482542; 0.000142; 0.011371; 2.272587; 2.197391; 0.000887; 0.000117; 22.308770
117; 4.544789; 0.000139; 0.011589; 2.256999; 2.275016; 0.000879; 0.000123; 22.003222
118; 4.585222; 0.000145; 0.012707; 2.124755; 2.446577; 0.000876; 0.000106; 21.809193
119; 4.564078; 0.000150; 0.010933; 2.398569; 2.153422; 0.000846; 0.000104; 21.910228
120; 4.593144; 0.000141; 0.011146; 2.425504; 2.155352; 0.000829; 0.000117; 21.771582
121; 4.624790; 0.000139; 0.011338; 2.382342; 2.229962; 0.000844; 0.000118; 21.622602
122; 4.655388; 0.000150; 0.010529; 2.494631; 2.149096; 0.000820; 0.000112; 21.480487
123; 4.691316; 0.000130; 0.011033; 2.521959; 2.157203; 0.000838; 0.000110; 21.315982
124; 4.768607; 0.000140; 0.011110; 2.492819; 2.263502; 0.000876; 0.000115; 20.970485
125; 4.762866; 0.000141; 0.011925; 2.476484; 2.273305; 0.000844; 0.000107; 20.995761
126; 4.798573; 0.000177; 0.011195; 2.602894; 2.183313; 0.000836; 0.000106; 20.839530
127; 4.816198; 0.000136; 0.011404; 2.614044; 2.189678; 0.000780; 0.000118; 20.763264
128; 4.852623; 0.000151; 0.011000; 2.664440; 2.176048; 0.000831; 0.000108; 20.607413
129; 4.886520; 0.000152; 0.011623; 2.698772; 2.174938; 0.000880; 0.000105; 20.464463
130; 4.951427; 0.000141; 0.011511; 2.616517; 2.322215; 0.000887; 0.000110; 20.196200
131; 4.939784; 0.000138; 0.011353; 2.743980; 2.183343; 0.000826; 0.000107; 20.243802
132; 4.972380; 0.000131; 0.011321; 2.819965; 2.139940; 0.000854; 0.000124; 20.111092
133; 5.003247; 0.000142; 0.011658; 2.731458; 2.258980; 0.000849; 0.000119; 19.987020
134; 5.040146; 0.000138; 0.011152; 2.886387; 2.141507; 0.000796; 0.000114; 19.840693
135; 5.101200; 0.000133; 0.011518; 2.885791; 2.202639; 0.000966; 0.000110; 19.603229
136; 5.120319; 0.000139; 0.011776; 2.860509; 2.246921; 0.000813; 0.000106; 19.530032
137; 5.137156; 0.000149; 0.011001; 2.975372; 2.149597; 0.000875; 0.000115; 19.466022
138; 5.170895; 0.000132; 0.011313; 2.975993; 2.182443; 0.000843; 0.000115; 19.339012
139; 5.199289; 0.000142; 0.011370; 2.990869; 2.195864; 0.000879; 0.000119; 19.233399
140; 5.237277; 0.000128; 0.010971; 3.080824; 2.144344; 0.000860; 0.000110; 19.093891
141; 5.311512; 0.000138; 0.011806; 2.997138; 2.301377; 0.000898; 0.000114; 18.827032
142; 5.307405; 0.000157; 0.011973; 2.945113; 2.349211; 0.000795; 0.000108; 18.841599
143; 5.329871; 0.000135; 0.010866; 3.172290; 2.145573; 0.000862; 0.000108; 18.762179
144; 5.355329; 0.000132; 0.010437; 3.161889; 2.181898; 0.000810; 0.000114; 18.672988
145; 5.394875; 0.000135; 0.010582; 3.225105; 2.157980; 0.000895; 0.000110; 18.536112
146; 5.452814; 0.000138; 0.011389; 3.200840; 2.239458; 0.000836; 0.000107; 18.339156
147; 5.452262; 0.000130; 0.011259; 3.200083; 2.239816; 0.000822; 0.000111; 18.341012
148; 5.482750; 0.000137; 0.010677; 3.302699; 2.168283; 0.000797; 0.000116; 18.239021
149; 5.558947; 0.000177; 0.011190; 3.339503; 2.207083; 0.000842; 0.000107; 17.989018
150; 5.562604; 0.000145; 0.012007; 3.282645; 2.266795; 0.000848; 0.000110; 17.977193
