2.38763
2.40526
2.26873
2.38023
2.35577
2.3643
2.36885
2.53952
2.39787
2.43598
2.56853
2.39787
2.75911
2.51392
2.36146
2.37454
2.33358
2.35349
2.37284
2.43883
2.37966
2.36658
2.36373
2.30229
2.30229
2.69369
2.49173
2.36487
2.52701
2.49173
2.39047
2.39616
2.40185
2.39901
2.37796
2.36658
2.26702
2.849
2.36715
2.45077
2.99634
2.3808
2.4832
2.34894
2.3205
2.51563
2.85127
2.37796
2.33586
4.98005
2.45931
2.34553
5.15243
2.38421
2.37682
2.87573
2.3461
2.30173
2.76025
2.34837
2.32733
2.45134
2.34382
2.31026
2.32107
2.27954
2.33188
2.4138
2.56455
2.39844
2.52473
2.52644
2.38933
2.43029
2.36544
2.37511
2.23915
2.36658
2.34781
2.36658
2.37511
2.40526
2.38194
2.49515
2.45988
2.35463
2.48491
2.35349
2.31026
3.13401
2.6954
2.70052
2.84046
2.53497
2.45988
2.51961
2.43655
2.42176
2.37113
2.27385
