0.005360, 0.007175, 0.008837, 0.010014, 0.010440, 0.010014, 0.008837, 0.007175, 0.005360
0.007175, 0.009605, 0.011830, 0.013405, 0.013975, 0.013405, 0.011830, 0.009605, 0.007175
0.008837, 0.011830, 0.014570, 0.016510, 0.017212, 0.016510, 0.014570, 0.011830, 0.008837
0.010014, 0.013405, 0.016510, 0.018708, 0.019504, 0.018708, 0.016510, 0.013405, 0.010014
0.010440, 0.013975, 0.017212, 0.019504, 0.020334, 0.019504, 0.017212, 0.013975, 0.010440
0.010014, 0.013405, 0.016510, 0.018708, 0.019504, 0.018708, 0.016510, 0.013405, 0.010014
0.008837, 0.011830, 0.014570, 0.016510, 0.017212, 0.016510, 0.014570, 0.011830, 0.008837
0.007175, 0.009605, 0.011830, 0.013405, 0.013975, 0.013405, 0.011830, 0.009605, 0.007175
0.005360, 0.007175, 0.008837, 0.010014, 0.010440, 0.010014, 0.008837, 0.007175, 0.005360
