0.025595, 0.034985, 0.038825, 0.034985, 0.025595
0.034985, 0.047818, 0.053068, 0.047818, 0.034985
0.038825, 0.053068, 0.058894, 0.053068, 0.038825
0.034985, 0.047818, 0.053068, 0.047818, 0.034985
0.025595, 0.034985, 0.038825, 0.034985, 0.025595
