0.007424, 0.008908, 0.010147, 0.010971, 0.011261, 0.010971, 0.010147, 0.008908, 0.007424
0.008908, 0.010689, 0.012176, 0.013165, 0.013513, 0.013165, 0.012176, 0.010689, 0.008908
0.010147, 0.012176, 0.013869, 0.014996, 0.015392, 0.014996, 0.013869, 0.012176, 0.010147
0.010971, 0.013165, 0.014996, 0.016215, 0.016642, 0.016215, 0.014996, 0.013165, 0.010971
0.011261, 0.013513, 0.015392, 0.016642, 0.017081, 0.016642, 0.015392, 0.013513, 0.011261
0.010971, 0.013165, 0.014996, 0.016215, 0.016642, 0.016215, 0.014996, 0.013165, 0.010971
0.010147, 0.012176, 0.013869, 0.014996, 0.015392, 0.014996, 0.013869, 0.012176, 0.010147
0.008908, 0.010689, 0.012176, 0.013165, 0.013513, 0.013165, 0.012176, 0.010689, 0.008908
0.007424, 0.008908, 0.010147, 0.010971, 0.011261, 0.010971, 0.010147, 0.008908, 0.007424
