0.009137, 0.013233, 0.016526, 0.017796, 0.016526, 0.013233, 0.009137
0.013233, 0.019165, 0.023934, 0.025774, 0.023934, 0.019165, 0.013233
0.016526, 0.023934, 0.029890, 0.032188, 0.029890, 0.023934, 0.016526
0.017796, 0.025774, 0.032188, 0.034663, 0.032188, 0.025774, 0.017796
0.016526, 0.023934, 0.029890, 0.032188, 0.029890, 0.023934, 0.016526
0.013233, 0.019165, 0.023934, 0.025774, 0.023934, 0.019165, 0.013233
0.009137, 0.013233, 0.016526, 0.017796, 0.016526, 0.013233, 0.009137
