0.012528, 0.015791, 0.018144, 0.019003, 0.018144, 0.015791, 0.012528
0.015791, 0.019904, 0.022869, 0.023953, 0.022869, 0.019904, 0.015791
0.018144, 0.022869, 0.026277, 0.027522, 0.026277, 0.022869, 0.018144
0.019003, 0.023953, 0.027522, 0.028826, 0.027522, 0.023953, 0.019003
0.018144, 0.022869, 0.026277, 0.027522, 0.026277, 0.022869, 0.018144
0.015791, 0.019904, 0.022869, 0.023953, 0.022869, 0.019904, 0.015791
0.012528, 0.015791, 0.018144, 0.019003, 0.018144, 0.015791, 0.012528
