0.019050, 0.031409, 0.037105, 0.031409, 0.019050
0.031409, 0.051784, 0.061176, 0.051784, 0.031409
0.037105, 0.061176, 0.072271, 0.061176, 0.037105
0.031409, 0.051784, 0.061176, 0.051784, 0.031409
0.019050, 0.031409, 0.037105, 0.031409, 0.019050
